,Street,City,State,Zip,Census Tract,Census Block,GEOID
1554,6608 N CAMPBELL AVE,Chicago,IL,60645,,,170310206021
1555,6651 N CAMPBELL AVE,Chicago,IL,60645,,,170310206021
1556,6637 N ARTESIAN AVE,Chicago,IL,60645,,,170310206021
1557,6609 N ARTESIAN AVE,Chicago,IL,60645,,,170310206021
1558,6550 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1559,NA,Chicago,IL,,,,
1560,NA,Chicago,IL,,,,
1561,NA,Chicago,IL,,,,
1562,NA,Chicago,IL,,,,
1563,NA,Chicago,IL,,,,
1564,NA,Chicago,IL,,,,
1565,NA,Chicago,IL,,,,
1566,NA,Chicago,IL,,,,
1567,6543 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1568,6511 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1569,6540 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1570,6518 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1571,2719 W ALBION AVE,Chicago,IL,60645,,,170310206013
1572,NA,Chicago,IL,,,,
1573,NA,Chicago,IL,,,,
1574,6513 N WASHTENAW AVE,Chicago,IL,60645,,,170310206023
1575,6555 N TALMAN AVE,Chicago,IL,60645,,,170310206023
1576,6501 N TALMAN AVE,Chicago,IL,60645,,,170310206023
1577,6544 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1578,6535 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1579,6538 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206023
1580,6537 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206022
1581,6536 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1582,6512 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1583,6549 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1584,6543 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1585,6509 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1586,NA,Chicago,IL,,,,
1587,NA,Chicago,IL,,,,
1588,NA,Chicago,IL,,,,
1589,NA,Chicago,IL,,,,
1590,NA,Chicago,IL,,,,
1591,NA,Chicago,IL,,,,
1592,6449 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1593,6443 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1594,6429 N FAIRFIELD AVE,Chicago,IL,60645,,,170310206013
1595,6452 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1596,6448 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1597,6444 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1598,6436 N WASHTENAW AVE,Chicago,IL,60645,,,170310206013
1599,6432 N TALMAN AVE,Chicago,IL,60645,,,170310206023
1600,6423 N TALMAN AVE,Chicago,IL,60645,,,170310206023
1601,6436 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1602,6432 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1603,6428 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1604,6455 N TALMAN AVE,Chicago,IL,60645,,,170310206023
1605,NA,Chicago,IL,,,,
1606,NA,Chicago,IL,,,,
1607,NA,Chicago,IL,,,,
1608,NA,Chicago,IL,,,,
1609,6449 N ROCKWELL ST,Chicago,IL,60645,,,170310206023
1610,6446 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206023
1611,6438 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206023
1612,6422 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206023
1613,NA,Chicago,IL,,,,
1614,NA,Chicago,IL,,,,
1615,NA,Chicago,IL,,,,
1616,NA,Chicago,IL,,,,
1617,6429 N MAPLEWOOD AVE,Chicago,IL,60645,,,170310206022
1618,6438 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1619,6426 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1620,6420 N CAMPBELL AVE,Chicago,IL,60645,,,170310206022
1621,2453 W ARTHUR AVE,Chicago,IL,60645,,,170310206022
1622,6440 N ARTESIAN AVE,Chicago,IL,60645,,,170310206022
1623,6426 N ARTESIAN AVE,Chicago,IL,60645,,,170310206022
1624,6435 N ARTESIAN AVE,Chicago,IL,60645,,,170310206022
1625,6431 N ARTESIAN AVE,Chicago,IL,60645,,,170310206022
1626,6426 N WESTERN AVE,Chicago,IL,60645,,,170310206022
1627,1432 W JUNEWAY TER,Chicago,IL,60626,,,170310101001
1628,NA,Chicago,IL,,,,
1629,NA,Chicago,IL,,,,
1630,NA,Chicago,IL,,,,
1631,1547 W JUNEWAY TER,Chicago,IL,60626,,,170310101001
1632,1502 W JONQUIL TER,Chicago,IL,60626,,,170310101001
1633,NA,Chicago,IL,,,,
1634,NA,Chicago,IL,,,,
1635,NA,Chicago,IL,,,,
1636,NA,Chicago,IL,,,,
1637,NA,Chicago,IL,,,,
1638,7656 N BOSWORTH AVE,Chicago,IL,60626,,,170310101002
1639,NA,Chicago,IL,,,,
1640,NA,Chicago,IL,,,,
1641,NA,Chicago,IL,,,,
1642,NA,Chicago,IL,,,,
1643,NA,Chicago,IL,,,,
1644,NA,Chicago,IL,,,,
1645,NA,Chicago,IL,,,,
1646,NA,Chicago,IL,,,,
1647,NA,Chicago,IL,,,,
1648,NA,Chicago,IL,,,,
1649,NA,Chicago,IL,,,,
1650,NA,Chicago,IL,,,,
1651,NA,Chicago,IL,,,,
1652,NA,Chicago,IL,,,,
1653,NA,Chicago,IL,,,,
1654,NA,Chicago,IL,,,,
1655,NA,Chicago,IL,,,,
1656,NA,Chicago,IL,,,,
1657,NA,Chicago,IL,,,,
1658,7628 N ROGERS AVE,Chicago,IL,60626,,,170310101003
1659,7622 N ROGERS AVE,Chicago,IL,60626,,,170310101003
1660,NA,Chicago,IL,,,,
1661,NA,Chicago,IL,,,,
1662,NA,Chicago,IL,,,,
1663,NA,Chicago,IL,,,,
1664,NA,Chicago,IL,,,,
1665,NA,Chicago,IL,,,,
1666,NA,Chicago,IL,,,,
1667,NA,Chicago,IL,,,,
1668,NA,Chicago,IL,,,,
1669,NA,Chicago,IL,,,,
1670,NA,Chicago,IL,,,,
1671,NA,Chicago,IL,,,,
1672,NA,Chicago,IL,,,,
1673,NA,Chicago,IL,,,,
1674,NA,Chicago,IL,,,,
1675,NA,Chicago,IL,,,,
1676,NA,Chicago,IL,,,,
1677,NA,Chicago,IL,,,,
1678,NA,Chicago,IL,,,,
1679,NA,Chicago,IL,,,,
1680,NA,Chicago,IL,,,,
1681,NA,Chicago,IL,,,,
1682,NA,Chicago,IL,,,,
1683,1424 W HOWARD ST,Chicago,IL,60626,,,170310101003
1684,NA,Chicago,IL,,,,
1685,7619 N EASTLAKE TER,Chicago,IL,60626,,,170310101003
1686,7617 N EASTLAKE TER,Chicago,IL,60626,,,170310101003
1687,7609 N EASTLAKE TER,Chicago,IL,60626,,,170310101003
1688,NA,Chicago,IL,,,,
1689,NA,Chicago,IL,,,,
1690,NA,Chicago,IL,,,,
1691,NA,Chicago,IL,,,,
1692,NA,Chicago,IL,,,,
1693,NA,Chicago,IL,,,,
1694,NA,Chicago,IL,,,,
1695,NA,Chicago,IL,,,,
1696,NA,Chicago,IL,,,,
1697,NA,Chicago,IL,,,,
1698,NA,Chicago,IL,,,,
1699,NA,Chicago,IL,,,,
1700,7555 N ROGERS AVE,Chicago,IL,60626,,,170310103002
1701,7559 N ROGERS AVE,Chicago,IL,60626,,,170310103002
1702,NA,Chicago,IL,,,,
1703,NA,Chicago,IL,,,,
1704,NA,Chicago,IL,,,,
1705,NA,Chicago,IL,,,,
1706,NA,Chicago,IL,,,,
1707,NA,Chicago,IL,,,,
1708,1437 W HOWARD ST,Chicago,IL,60626,,,170310103002
1709,1444 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310103002
1710,7505 N SHERIDAN RD,Chicago,IL,60626,,,170310103002
1711,7505 N SHERIDAN RD,Chicago,IL,60626,,,170310103002
1712,NA,Chicago,IL,,,,
1713,NA,Chicago,IL,,,,
1714,NA,Chicago,IL,,,,
1715,NA,Chicago,IL,,,,
1716,NA,Chicago,IL,,,,
1717,1304 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310103002
1718,1521 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310103002
1719,NA,Chicago,IL,,,,
1720,NA,Chicago,IL,,,,
1721,NA,Chicago,IL,,,,
1722,NA,Chicago,IL,,,,
1723,NA,Chicago,IL,,,,
1724,NA,Chicago,IL,,,,
1725,NA,Chicago,IL,,,,
1726,NA,Chicago,IL,,,,
1727,NA,Chicago,IL,,,,
1728,NA,Chicago,IL,,,,
1729,NA,Chicago,IL,,,,
1730,NA,Chicago,IL,,,,
1731,NA,Chicago,IL,,,,
1732,NA,Chicago,IL,,,,
1733,NA,Chicago,IL,,,,
1734,NA,Chicago,IL,,,,
1735,NA,Chicago,IL,,,,
1736,NA,Chicago,IL,,,,
1737,NA,Chicago,IL,,,,
1738,NA,Chicago,IL,,,,
1739,NA,Chicago,IL,,,,
1740,NA,Chicago,IL,,,,
1741,1439 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310103002
1742,1419 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310103002
1743,1452 W FARGO AVE,Chicago,IL,60626,,,170310103002
1744,1436 W FARGO AVE,Chicago,IL,60626,,,170310103002
1745,7400 N SHERIDAN RD,Chicago,IL,60626,,,170310103001
1746,NA,Chicago,IL,,,,
1747,NA,Chicago,IL,,,,
1748,NA,Chicago,IL,,,,
1749,NA,Chicago,IL,,,,
1750,NA,Chicago,IL,,,,
1751,NA,Chicago,IL,,,,
1752,NA,Chicago,IL,,,,
1753,NA,Chicago,IL,,,,
1754,NA,Chicago,IL,,,,
1755,NA,Chicago,IL,,,,
1756,NA,Chicago,IL,,,,
1757,NA,Chicago,IL,,,,
1758,7463 N SHERIDAN RD,Chicago,IL,60626,,,170310103002
1759,NA,Chicago,IL,,,,
1760,NA,Chicago,IL,,,,
1761,NA,Chicago,IL,,,,
1762,NA,Chicago,IL,,,,
1763,NA,Chicago,IL,,,,
1764,NA,Chicago,IL,,,,
1765,NA,Chicago,IL,,,,
1766,NA,Chicago,IL,,,,
1767,NA,Chicago,IL,,,,
1768,NA,Chicago,IL,,,,
1769,NA,Chicago,IL,,,,
1770,NA,Chicago,IL,,,,
1771,NA,Chicago,IL,,,,
1772,NA,Chicago,IL,,,,
1773,NA,Chicago,IL,,,,
1774,NA,Chicago,IL,,,,
1775,NA,Chicago,IL,,,,
1776,NA,Chicago,IL,,,,
1777,NA,Chicago,IL,,,,
1778,NA,Chicago,IL,,,,
1779,NA,Chicago,IL,,,,
1780,NA,Chicago,IL,,,,
1781,NA,Chicago,IL,,,,
1782,NA,Chicago,IL,,,,
1783,NA,Chicago,IL,,,,
1784,NA,Chicago,IL,,,,
1785,NA,Chicago,IL,,,,
1786,NA,Chicago,IL,,,,
1787,1449 W FARGO AVE,Chicago,IL,60626,,,170310103004
1788,1419 W FARGO AVE,Chicago,IL,60626,,,170310103004
1789,1404 W JARVIS AVE,Chicago,IL,60626,,,170310103004
1790,7430 N SHERIDAN RD,Chicago,IL,60626,,,170310103001
1791,7418 N SHERIDAN RD,Chicago,IL,60626,,,170310103001
1792,7406 N SHERIDAN RD,Chicago,IL,60626,,,170310103001
1793,NA,Chicago,IL,,,,
1794,NA,Chicago,IL,,,,
1795,NA,Chicago,IL,,,,
1796,NA,Chicago,IL,,,,
1797,NA,Chicago,IL,,,,
1798,NA,Chicago,IL,,,,
1799,NA,Chicago,IL,,,,
1800,NA,Chicago,IL,,,,
1801,NA,Chicago,IL,,,,
1802,NA,Chicago,IL,,,,
1803,NA,Chicago,IL,,,,
1804,NA,Chicago,IL,,,,
1805,NA,Chicago,IL,,,,
1806,NA,Chicago,IL,,,,
1807,NA,Chicago,IL,,,,
1808,NA,Chicago,IL,,,,
1809,NA,Chicago,IL,,,,
1810,NA,Chicago,IL,,,,
1811,NA,Chicago,IL,,,,
1812,NA,Chicago,IL,,,,
1813,NA,Chicago,IL,,,,
1814,NA,Chicago,IL,,,,
1815,NA,Chicago,IL,,,,
1816,NA,Chicago,IL,,,,
1817,NA,Chicago,IL,,,,
1818,NA,Chicago,IL,,,,
1819,NA,Chicago,IL,,,,
1820,NA,Chicago,IL,,,,
1821,NA,Chicago,IL,,,,
1822,NA,Chicago,IL,,,,
1823,NA,Chicago,IL,,,,
1824,NA,Chicago,IL,,,,
1825,NA,Chicago,IL,,,,
1826,NA,Chicago,IL,,,,
1827,NA,Chicago,IL,,,,
1828,NA,Chicago,IL,,,,
1829,NA,Chicago,IL,,,,
1830,NA,Chicago,IL,,,,
1831,NA,Chicago,IL,,,,
1832,NA,Chicago,IL,,,,
1833,NA,Chicago,IL,,,,
1834,NA,Chicago,IL,,,,
1835,NA,Chicago,IL,,,,
1836,NA,Chicago,IL,,,,
1837,NA,Chicago,IL,,,,
1838,1431 W JARVIS AVE,Chicago,IL,60626,,,170310103001
1839,1436 W SHERWIN AVE,Chicago,IL,60626,,,170310103001
1840,NA,Chicago,IL,,,,
1841,NA,Chicago,IL,,,,
1842,NA,Chicago,IL,,,,
1843,NA,Chicago,IL,,,,
1844,NA,Chicago,IL,,,,
1845,NA,Chicago,IL,,,,
1846,NA,Chicago,IL,,,,
1847,1522 W CHASE AVE,Chicago,IL,60626,,,170310103004
1848,NA,Chicago,IL,,,,
1849,NA,Chicago,IL,,,,
1850,NA,Chicago,IL,,,,
1851,NA,Chicago,IL,,,,
1852,NA,Chicago,IL,,,,
1853,NA,Chicago,IL,,,,
1854,NA,Chicago,IL,,,,
1855,NA,Chicago,IL,,,,
1856,NA,Chicago,IL,,,,
1857,NA,Chicago,IL,,,,
1858,NA,Chicago,IL,,,,
1859,NA,Chicago,IL,,,,
1860,NA,Chicago,IL,,,,
1861,NA,Chicago,IL,,,,
1862,NA,Chicago,IL,,,,
1863,NA,Chicago,IL,,,,
1864,NA,Chicago,IL,,,,
1865,NA,Chicago,IL,,,,
1866,NA,Chicago,IL,,,,
1867,NA,Chicago,IL,,,,
1868,NA,Chicago,IL,,,,
1869,1406 W CHASE AVE,Chicago,IL,60626,,,170310103003
1870,1340 W CHASE AVE,Chicago,IL,60626,,,170310103003
1871,NA,Chicago,IL,,,,
1872,NA,Chicago,IL,,,,
1873,NA,Chicago,IL,,,,
1874,NA,Chicago,IL,,,,
1875,NA,Chicago,IL,,,,
1876,NA,Chicago,IL,,,,
1877,NA,Chicago,IL,,,,
1878,NA,Chicago,IL,,,,
1879,NA,Chicago,IL,,,,
1880,NA,Chicago,IL,,,,
1881,NA,Chicago,IL,,,,
1882,NA,Chicago,IL,,,,
1883,NA,Chicago,IL,,,,
1884,NA,Chicago,IL,,,,
1885,NA,Chicago,IL,,,,
1886,NA,Chicago,IL,,,,
1887,NA,Chicago,IL,,,,
1888,NA,Chicago,IL,,,,
1889,NA,Chicago,IL,,,,
1890,NA,Chicago,IL,,,,
1891,NA,Chicago,IL,,,,
1892,NA,Chicago,IL,,,,
1893,NA,Chicago,IL,,,,
1894,NA,Chicago,IL,,,,
1895,NA,Chicago,IL,,,,
1896,NA,Chicago,IL,,,,
1897,NA,Chicago,IL,,,,
1898,NA,Chicago,IL,,,,
1899,NA,Chicago,IL,,,,
1900,NA,Chicago,IL,,,,
1901,NA,Chicago,IL,,,,
1902,NA,Chicago,IL,,,,
1903,NA,Chicago,IL,,,,
1904,NA,Chicago,IL,,,,
1905,NA,Chicago,IL,,,,
1906,NA,Chicago,IL,,,,
1907,NA,Chicago,IL,,,,
1908,NA,Chicago,IL,,,,
1909,NA,Chicago,IL,,,,
1910,NA,Chicago,IL,,,,
1911,NA,Chicago,IL,,,,
1912,NA,Chicago,IL,,,,
1913,NA,Chicago,IL,,,,
1914,1422 W TOUHY AVE,Chicago,IL,60626,,,170310103004
1915,NA,Chicago,IL,,,,
1916,NA,Chicago,IL,,,,
1917,NA,Chicago,IL,,,,
1918,1318 W TOUHY AVE,Chicago,IL,60626,,,170310103003
1919,NA,Chicago,IL,,,,
1920,NA,Chicago,IL,,,,
1921,NA,Chicago,IL,,,,
1922,NA,Chicago,IL,,,,
1923,NA,Chicago,IL,,,,
1924,NA,Chicago,IL,,,,
1925,NA,Chicago,IL,,,,
1926,NA,Chicago,IL,,,,
1927,NA,Chicago,IL,,,,
1928,NA,Chicago,IL,,,,
1929,NA,Chicago,IL,,,,
1930,NA,Chicago,IL,,,,
1931,NA,Chicago,IL,,,,
1932,NA,Chicago,IL,,,,
1933,NA,Chicago,IL,,,,
1934,NA,Chicago,IL,,,,
1935,NA,Chicago,IL,,,,
1936,NA,Chicago,IL,,,,
1937,NA,Chicago,IL,,,,
1938,NA,Chicago,IL,,,,
1939,7732 N MARSHFIELD AVE,Chicago,IL,60626,,,170310101002
1940,NA,Chicago,IL,,,,
1941,7716 N ASHLAND AVE,Chicago,IL,60626,,,170310101002
1942,7708 N ASHLAND AVE,Chicago,IL,60626,,,170310101002
1943,NA,Chicago,IL,,,,
1944,NA,Chicago,IL,,,,
1945,NA,Chicago,IL,,,,
1946,7549 N CLAREMONT AVE,Chicago,IL,60645,,,170310201002
1947,7535 N CLAREMONT AVE,Chicago,IL,60645,,,170310201002
1948,7515 N CLAREMONT AVE,Chicago,IL,60645,,,170310201002
1949,7530 N OAKLEY AVE,Chicago,IL,60645,,,170310201002
1950,7432 N CLAREMONT AVE,Chicago,IL,60645,,,170310201001
1951,NA,Chicago,IL,,,,
1952,7429 N CLAREMONT AVE,Chicago,IL,60645,,,170310201001
1953,NA,Chicago,IL,,,,
1954,NA,Chicago,IL,,,,
1955,NA,Chicago,IL,,,,
1956,NA,Chicago,IL,,,,
1957,NA,Chicago,IL,,,,
1958,NA,Chicago,IL,,,,
1959,NA,Chicago,IL,,,,
1960,7319 N BELL AVE,Chicago,IL,60645,,,170310201001
1961,7521 N BELL AVE,Chicago,IL,60645,,,170310201002
1962,7506 N RIDGE BLVD,Chicago,IL,60645,,,170310201002
1963,7504 N RIDGE BLVD,Chicago,IL,60645,,,170310201002
1964,7502 N RIDGE BLVD,Chicago,IL,60645,,,170310201002
1965,7307 N HAMILTON AVE,Chicago,IL,60645,,,170310201001
1966,NA,Chicago,IL,,,,
1967,NA,Chicago,IL,,,,
1968,NA,Chicago,IL,,,,
1969,NA,Chicago,IL,,,,
1970,NA,Chicago,IL,,,,
1971,NA,Chicago,IL,,,,
1972,NA,Chicago,IL,,,,
1973,NA,Chicago,IL,,,,
1974,NA,Chicago,IL,,,,
1975,NA,Chicago,IL,,,,
1976,NA,Chicago,IL,,,,
1977,NA,Chicago,IL,,,,
1978,NA,Chicago,IL,,,,
1979,NA,Chicago,IL,,,,
1980,NA,Chicago,IL,,,,
1981,NA,Chicago,IL,,,,
1982,NA,Chicago,IL,,,,
1983,NA,Chicago,IL,,,,
1984,NA,Chicago,IL,,,,
1985,NA,Chicago,IL,,,,
1986,NA,Chicago,IL,,,,
1987,NA,Chicago,IL,,,,
1988,NA,Chicago,IL,,,,
1989,NA,Chicago,IL,,,,
1990,NA,Chicago,IL,,,,
1991,NA,Chicago,IL,,,,
1992,NA,Chicago,IL,,,,
1993,NA,Chicago,IL,,,,
1994,NA,Chicago,IL,,,,
1995,NA,Chicago,IL,,,,
1996,NA,Chicago,IL,,,,
1997,NA,Chicago,IL,,,,
1998,NA,Chicago,IL,,,,
1999,2056 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2000,2044 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2001,2042 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2002,2032 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2003,7527 N SEELEY AVE,Chicago,IL,60645,,,170310102013
2004,7530 N DAMEN AVE,Chicago,IL,60645,,,170310102013
2005,2006 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2006,NA,Chicago,IL,,,,
2007,7467 N RIDGE BLVD,Chicago,IL,60645,,,170310102013
2008,2111 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2009,2105 W BIRCHWOOD AVE,Chicago,IL,60645,,,170310102013
2010,NA,Chicago,IL,,,,
2011,NA,Chicago,IL,,,,
2012,NA,Chicago,IL,,,,
2013,NA,Chicago,IL,,,,
2014,NA,Chicago,IL,,,,
2015,NA,Chicago,IL,,,,
2016,NA,Chicago,IL,,,,
2017,NA,Chicago,IL,,,,
2018,NA,Chicago,IL,,,,
2019,NA,Chicago,IL,,,,
2020,NA,Chicago,IL,,,,
2021,NA,Chicago,IL,,,,
2022,NA,Chicago,IL,,,,
2023,NA,Chicago,IL,,,,
2024,NA,Chicago,IL,,,,
2025,NA,Chicago,IL,,,,
2026,NA,Chicago,IL,,,,
2027,NA,Chicago,IL,,,,
2028,NA,Chicago,IL,,,,
2029,NA,Chicago,IL,,,,
2030,NA,Chicago,IL,,,,
2031,NA,Chicago,IL,,,,
2032,NA,Chicago,IL,,,,
2033,NA,Chicago,IL,,,,
2034,NA,Chicago,IL,,,,
2035,NA,Chicago,IL,,,,
2036,NA,Chicago,IL,,,,
2037,NA,Chicago,IL,,,,
2038,NA,Chicago,IL,,,,
2039,NA,Chicago,IL,,,,
2040,NA,Chicago,IL,,,,
2041,NA,Chicago,IL,,,,
2042,NA,Chicago,IL,,,,
2043,NA,Chicago,IL,,,,
2044,NA,Chicago,IL,,,,
2045,NA,Chicago,IL,,,,
2046,NA,Chicago,IL,,,,
2047,NA,Chicago,IL,,,,
2048,NA,Chicago,IL,,,,
2049,NA,Chicago,IL,,,,
2050,NA,Chicago,IL,,,,
2051,NA,Chicago,IL,,,,
2052,NA,Chicago,IL,,,,
2053,7355 N SEELEY AVE,Chicago,IL,60645,,,170310102011
2054,NA,Chicago,IL,,,,
2055,NA,Chicago,IL,,,,
2056,NA,Chicago,IL,,,,
2057,NA,Chicago,IL,,,,
2058,NA,Chicago,IL,,,,
2059,NA,Chicago,IL,,,,
2060,2067 W JARVIS AVE,Chicago,IL,60645,,,170310102011
2061,2061 W JARVIS AVE,Chicago,IL,60645,,,170310102011
2062,2022 W CHASE AVE,Chicago,IL,60645,,,170310102011
2063,NA,Chicago,IL,,,,
2064,NA,Chicago,IL,,,,
2065,NA,Chicago,IL,,,,
2066,7248 N CLAREMONT AVE,Chicago,IL,60645,,,170310201001
2067,NA,Chicago,IL,,,,
2068,NA,Chicago,IL,,,,
2069,NA,Chicago,IL,,,,
2070,NA,Chicago,IL,,,,
2071,NA,Chicago,IL,,,,
2072,NA,Chicago,IL,,,,
2073,NA,Chicago,IL,,,,
2074,NA,Chicago,IL,,,,
2075,NA,Chicago,IL,,,,
2076,7220 N OAKLEY AVE,Chicago,IL,60645,,,170310201001
2077,NA,Chicago,IL,,,,
2078,NA,Chicago,IL,,,,
2079,NA,Chicago,IL,,,,
2080,NA,Chicago,IL,,,,
2081,7242 N BELL AVE,Chicago,IL,60645,,,170310201001
2082,2212 W TOUHY AVE,Chicago,IL,60645,,,170310201001
2083,7214 N BELL AVE,Chicago,IL,60645,,,170310201001
2084,NA,Chicago,IL,,,,
2085,NA,Chicago,IL,,,,
2086,NA,Chicago,IL,,,,
2087,7227 N BELL AVE,Chicago,IL,60645,,,170310201001
2088,NA,Chicago,IL,,,,
2089,7244 N RIDGE BLVD,Chicago,IL,60645,,,170310201001
2090,NA,Chicago,IL,,,,
2091,NA,Chicago,IL,,,,
2092,NA,Chicago,IL,,,,
2093,NA,Chicago,IL,,,,
2094,NA,Chicago,IL,,,,
2095,NA,Chicago,IL,,,,
2096,NA,Chicago,IL,,,,
2097,NA,Chicago,IL,,,,
2098,NA,Chicago,IL,,,,
2099,NA,Chicago,IL,,,,
2100,NA,Chicago,IL,,,,
2101,NA,Chicago,IL,,,,
2102,NA,Chicago,IL,,,,
2103,NA,Chicago,IL,,,,
2104,NA,Chicago,IL,,,,
2105,2055 W CHASE AVE,Chicago,IL,60645,,,170310102011
2106,2041 W CHASE AVE,Chicago,IL,60645,,,170310102011
2107,2025 W CHASE AVE,Chicago,IL,60645,,,170310102011
2108,2023 W CHASE AVE,Chicago,IL,60645,,,170310102011
2109,NA,Chicago,IL,,,,
2110,NA,Chicago,IL,,,,
2111,NA,Chicago,IL,,,,
2112,NA,Chicago,IL,,,,
2113,NA,Chicago,IL,,,,
2114,NA,Chicago,IL,,,,
2115,NA,Chicago,IL,,,,
2116,7206 N ROGERS AVE,Chicago,IL,60645,,,170310102011
2117,2011 W CHASE AVE,Chicago,IL,60645,,,170310102011
2118,7248 N DAMEN AVE,Chicago,IL,60645,,,170310102011
2119,7272 N ROGERS AVE,Chicago,IL,60645,,,170310102011
2120,NA,Chicago,IL,,,,
2121,2032 W TOUHY AVE,Chicago,IL,60645,,,170310102011
2122,2030 W TOUHY AVE,Chicago,IL,60645,,,170310102011
2123,1958 W BIRCHWOOD AVE,Chicago,IL,60626,,,170310102014
2124,7532 N WINCHESTER AVE,Chicago,IL,60626,,,170310102014
2125,NA,Chicago,IL,,,,
2126,NA,Chicago,IL,,,,
2127,NA,Chicago,IL,,,,
2128,NA,Chicago,IL,,,,
2129,NA,Chicago,IL,,,,
2130,NA,Chicago,IL,,,,
2131,NA,Chicago,IL,,,,
2132,NA,Chicago,IL,,,,
2133,NA,Chicago,IL,,,,
2134,7535 N WINCHESTER AVE,Chicago,IL,60626,,,170310102014
2135,NA,Chicago,IL,,,,
2136,NA,Chicago,IL,,,,
2137,NA,Chicago,IL,,,,
2138,1942 W FARGO AVE,Chicago,IL,60626,,,170310102014
2139,1938 W FARGO AVE,Chicago,IL,60626,,,170310102014
2140,NA,Chicago,IL,,,,
2141,NA,Chicago,IL,,,,
2142,NA,Chicago,IL,,,,
2143,7333 N DAMEN AVE,Chicago,IL,60645,,,170310102014
2144,7342 N WINCHESTER AVE,Chicago,IL,60626,,,170310102014
2145,7327 N DAMEN AVE,Chicago,IL,60645,,,170310102014
2146,NA,Chicago,IL,,,,
2147,NA,Chicago,IL,,,,
2148,NA,Chicago,IL,,,,
2149,NA,Chicago,IL,,,,
2150,NA,Chicago,IL,,,,
2151,NA,Chicago,IL,,,,
2152,NA,Chicago,IL,,,,
2153,NA,Chicago,IL,,,,
2154,NA,Chicago,IL,,,,
2155,NA,Chicago,IL,,,,
2156,NA,Chicago,IL,,,,
2157,NA,Chicago,IL,,,,
2158,NA,Chicago,IL,,,,
2159,7355 N WINCHESTER AVE,Chicago,IL,60626,,,170310102012
2160,NA,Chicago,IL,,,,
2161,NA,Chicago,IL,,,,
2162,NA,Chicago,IL,,,,
2163,NA,Chicago,IL,,,,
2164,NA,Chicago,IL,,,,
2165,NA,Chicago,IL,,,,
2166,7424 N PAULINA ST,Chicago,IL,60626,,,170310102021
2167,NA,Chicago,IL,,,,
2168,1648 W JARVIS AVE,Chicago,IL,60626,,,170310102021
2169,NA,Chicago,IL,,,,
2170,NA,Chicago,IL,,,,
2171,NA,Chicago,IL,,,,
2172,NA,Chicago,IL,,,,
2173,NA,Chicago,IL,,,,
2174,NA,Chicago,IL,,,,
2175,NA,Chicago,IL,,,,
2176,NA,Chicago,IL,,,,
2177,NA,Chicago,IL,,,,
2178,NA,Chicago,IL,,,,
2179,1753 W JARVIS AVE,Chicago,IL,60626,,,170310102022
2180,1645 W JARVIS AVE,Chicago,IL,60626,,,170310102022
2181,1614 W SHERWIN AVE,Chicago,IL,60626,,,170310102022
2182,NA,Chicago,IL,,,,
2183,NA,Chicago,IL,,,,
2184,NA,Chicago,IL,,,,
2185,NA,Chicago,IL,,,,
2186,1917 W CHASE AVE,Chicago,IL,60626,,,170310102012
2187,7215 N DAMEN AVE,Chicago,IL,60645,,,170310102012
